"family","b0","design","size","sd","cell","rep","seed","ok","sd_hat","se_logsd","push","ll","ll_drop","how","held","boundary","se_x","se_x_drop","draws_finite","drop_ok","push_ok","at"
"binomial",0,"ri",10,0.1,39,59,369508,TRUE,9.64790053267706e-05,0,-6.43201758521172e-09,-65.0673142289798,-65.0673142225318,"boundary","g","g",0.237762828509967,0.237762842353174,TRUE,TRUE,TRUE,TRUE
"gaussian",0.5,"ri",30,0.1,40,59,377699,TRUE,1.36917262280666e-05,0,-2.62982666754397e-08,-226.120466537447,-226.120466511086,"boundary","g","g",0.0308958799077113,0.0309993825890644,TRUE,TRUE,TRUE,TRUE
"poisson",1.09861228866811,"ri",30,0.1,41,59,385890,TRUE,0.000135862572586708,0,-7.27670794731239e-08,-567.788190736364,-567.788190663448,"boundary","g","g",0.0330610767008221,0.0330610688098117,TRUE,TRUE,TRUE,TRUE
"binomial",0,"ri",30,0.1,42,59,394081,TRUE,3.1567279509435e-05,0,-1.65922813266661e-08,-194.625916555005,-194.625916538371,"boundary","g","g",0.135201195346682,0.135201197083355,TRUE,TRUE,TRUE,TRUE
"gaussian",0.5,"ri",5,0.3,43,59,402272,TRUE,0.228196287132323,0.458789703435453,2.65897404477629,-37.2359752566873,-39.370383176681,"tmb","","",0.0623213095909003,0.0681377250855026,TRUE,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri",5,0.3,44,59,410463,TRUE,0.0420092824533905,6.89109546038455,0.00285167622254789,-101.865928520533,-101.86874838487,"tmb","","",0.0812934339974577,0.0810513064526749,TRUE,FALSE,FALSE,FALSE
"binomial",0,"ri",5,0.3,45,59,418654,TRUE,3.20300609421314e-05,0,-3.12114778466821e-09,-30.533676116816,-30.5336761136871,"boundary","g","g",0.317526208627748,0.317526214893849,TRUE,TRUE,TRUE,TRUE
"gaussian",0.5,"ri",10,0.3,46,59,426845,TRUE,0.12693654900588,0.680356848827061,0.481866987297735,-86.5921224303091,-87.0149080778427,"tmb","","",0.0537552286339049,0.054321708232313,TRUE,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri",10,0.3,47,59,435036,TRUE,0.308453444702273,0.310683608024537,8.35621784967984,-200.857066354548,-208.979136016458,"tmb","","",0.0552367516869666,0.0518228496098878,TRUE,FALSE,FALSE,FALSE
"binomial",0,"ri",10,0.3,48,59,443227,TRUE,3.55118794899585e-05,0,-6.61425758607948e-09,-67.7353395032888,-67.7353394966585,"boundary","g","g",0.190363864641073,0.190363876792018,TRUE,TRUE,TRUE,TRUE
"gaussian",0.5,"ri",30,0.3,49,59,451418,TRUE,0.223848860899919,0.19283123993149,14.0421800067523,-229.89183801911,-241.228407706991,"tmb","","",0.0288982075409515,0.0310751111131977,TRUE,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri",30,0.3,50,59,459609,TRUE,0.224416515302688,0.209047183664237,10.7438399941976,-599.603954201513,-610.158366602483,"tmb","","",0.0335922228050877,0.0325793069430421,TRUE,FALSE,FALSE,FALSE
"binomial",0,"ri",30,0.3,51,59,467800,TRUE,0.000228890712825261,0,-1.51293875205738e-08,-205.549730575471,-205.549730560305,"boundary","g","g",0.122730454190309,0.122730464941986,TRUE,TRUE,TRUE,TRUE
"gaussian",0.5,"ri_ar",12,0,1,60,58251,TRUE,0.342637239099572,0.416541691705299,4.32042371882312,-256.263599997848,-256.327475845701,"tmb","","",0.0423173503984856,0.0425481128807321,TRUE,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri_ar",12,0,2,60,66442,TRUE,7.21772071469367e-05,0,-1.95748270925833e-08,-492.30346352067,-492.303463501047,"boundary","g","g",0.0457437283158437,0.0457437292350285,TRUE,TRUE,TRUE,TRUE
"binomial",0,"ri_ar",12,0,3,60,74633,TRUE,0.377433532358467,0,0.628292328566658,-165.441922179907,-165.441922305597,"boundary","g,ar","",0.124718423748982,0.12472779291317,TRUE,TRUE,FALSE,FALSE
"gaussian",0.5,"ri_ar",24,0,4,60,82824,TRUE,7.58894939983273e-06,0,-3.47199602401815e-10,-463.103873336369,-463.103873336023,"boundary","g","g",0.027510182809884,0.0275101828207781,TRUE,TRUE,TRUE,TRUE
"poisson",1.09861228866811,"ri_ar",24,0,5,60,91015,TRUE,0.043379736910058,9.69314474418171,0.00300959722108018,-1063.74162878131,-1063.74295310179,"tmb","","",0.0299896345005411,0.029976433565258,TRUE,FALSE,FALSE,FALSE
"binomial",0,"ri_ar",24,0,6,60,99206,TRUE,0.067773538998588,6.40850233223055,0.00342262850699626,-324.267307880123,-324.270435941673,"tmb","","",0.0988626227375343,0.0985575340772456,TRUE,FALSE,FALSE,FALSE
"gaussian",0.5,"ri_ar",12,0.1,7,60,107397,TRUE,7.84389926202621e-06,0,-1.17097442853265e-10,-240.05403892217,-240.054038922052,"boundary","g","g",0.0357943527828762,0.035794354239578,TRUE,TRUE,TRUE,TRUE
"poisson",1.09861228866811,"ri_ar",12,0.1,8,60,115588,TRUE,0.402438200164376,0.304480029891931,7.59454796223736,-531.747624360105,-532.403441792508,"tmb","","",0.039894264328913,0.0389771769580901,TRUE,FALSE,FALSE,FALSE
"binomial",0,"ri_ar",12,0.1,9,60,123779,TRUE,0.476923659884399,0.446938076907327,1.23075170215452,-156.059848611621,-156.404370051433,"boundary","ar","ar",0.150843263013115,0.150111220025357,TRUE,FALSE,FALSE,FALSE
"gaussian",0.5,"ri_ar",24,0.1,10,60,131970,TRUE,7.83447130619515e-06,0,-6.48299192107515e-10,-466.491576762681,-466.491576762033,"boundary","g","g",0.0284597496094576,0.0284597495129023,TRUE,TRUE,TRUE,TRUE
"poisson",1.09861228866811,"ri_ar",24,0.1,11,60,140161,TRUE,0.000249552848359315,0,-7.26315647625597e-08,-1051.97413567099,-1051.97413559949,"boundary","g","g",0.0284665534892417,0.0284665550816805,TRUE,TRUE,TRUE,TRUE
"binomial",0,"ri_ar",24,0.1,12,60,148352,TRUE,0.305428994553627,0.476033878761622,1.01250926182183,-328.5985558223,-329.385118712601,"recomputed","","ar",0.0974103848262445,0.0951075098479755,TRUE,FALSE,FALSE,FALSE
"gaussian",0.5,"ri_ar",12,0.3,13,60,156543,TRUE,0.404150969994789,0.31401077521928,5.82585896615191,-222.453648563126,-223.214279829378,"tmb","","",0.0381786543753044,0.0382808845696992,TRUE,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri_ar",12,0.3,14,60,164734,TRUE,0.000622949493324091,0,-3.16414343615179e-08,-526.383147666568,-526.38314762549,"boundary","g","g",0.0411770672564093,0.0411770680500606,TRUE,TRUE,TRUE,TRUE
"binomial",0,"ri_ar",12,0.3,15,60,172925,TRUE,0.0461009185287867,0,0.000182237839339905,-164.203994848828,-164.204137715195,"boundary","g","g",0.126380934024348,0.126410739331536,TRUE,TRUE,TRUE,TRUE
"gaussian",0.5,"ri_ar",24,0.3,16,60,181116,TRUE,0.277770897886776,0.391507082130795,2.57382801862855,-466.742840006031,-467.467513599998,"tmb","","",0.0279424825798501,0.0279376740279705,TRUE,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri_ar",24,0.3,17,60,189307,TRUE,0.159204659888363,0.678933106503612,0.725003997770273,-1048.34006587337,-1048.59978168442,"tmb","","",0.0304905382582686,0.030187529640951,TRUE,FALSE,FALSE,FALSE
"binomial",0,"ri_ar",24,0.3,18,60,197498,TRUE,0.42377280173264,0.326616064253524,3.00394907307782,-325.115775432914,-325.088918339765,"boundary","ar","ar",0.0988077971717128,0.0994699776644284,TRUE,TRUE,FALSE,FALSE
"gaussian",0.5,"ri_ar",12,0.5,19,60,205689,TRUE,0.438144723887188,0.212713431879311,17.400376330244,-234.785527626348,-237.243842691259,"tmb","","",0.0362112483097138,0.0371675491843999,TRUE,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri_ar",12,0.5,20,60,213880,TRUE,0.474171368132301,0.300913859138489,10.6949442273939,-488.852196565812,-489.097049110555,"tmb","","",0.0419183686056633,0.0413444315694907,TRUE,FALSE,FALSE,FALSE
"binomial",0,"ri_ar",12,0.5,21,60,222071,TRUE,0.00027990255171652,0,-9.10540620679967e-09,-156.411077991551,-156.411077982435,"boundary","g","g",0.159852729388242,0.159852757472985,TRUE,TRUE,TRUE,TRUE
"gaussian",0.5,"ri_ar",24,0.5,22,60,230262,TRUE,0.420522406179397,0.245248708381396,9.79874527540119,-495.21441075953,-497.453224724906,"tmb","","",0.0279977782373391,0.0280310825270426,TRUE,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri_ar",24,0.5,23,60,238453,TRUE,0.479913615935297,0.20328201898306,23.4268698251722,-1140.41374262986,-1144.07444707408,"tmb","","",0.0261565184137725,0.0251539227110522,TRUE,FALSE,FALSE,FALSE
"binomial",0,"ri_ar",24,0.5,24,60,246644,TRUE,0.428320306183893,0.417549786879545,2.00252604621835,-320.567809381768,-320.763914686275,"tmb","","",0.105847732325045,0.103361773909311,TRUE,FALSE,FALSE,FALSE
"gaussian",0.5,"ri",5,0,25,60,254835,TRUE,5.74674281017414e-06,0,-2.80325451740282e-09,-36.8201393014769,-36.8201392986672,"boundary","g","g",0.0720213042602717,0.0735064356130063,TRUE,TRUE,TRUE,TRUE
"poisson",1.09861228866811,"ri",5,0,26,60,263026,TRUE,0.105300070619687,1.20334366733991,0.133275063670652,-91.8742133606324,-92.0016060729078,"tmb","","",0.0896821733826978,0.0874047630955653,TRUE,FALSE,FALSE,FALSE
"binomial",0,"ri",5,0,27,60,271217,TRUE,0.24956995508524,2.97683118046553,0.0171296483184591,-29.9486928055769,-29.9653717886239,"tmb","","",0.36050544663361,0.357993617968084,TRUE,FALSE,FALSE,FALSE
"gaussian",0.5,"ri",10,0,28,60,279408,TRUE,0.122651627369829,0.542746650364116,0.894597620550428,-65.9171482452144,-66.6870712139979,"tmb","","",0.0478901268892968,0.0493418365117469,TRUE,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri",10,0,29,60,287599,TRUE,2.06946569984689e-05,0,-2.20304627873702e-08,-201.700481348254,-201.700481326169,"boundary","g","g",0.0557072981739729,0.0557072840354404,TRUE,TRUE,TRUE,TRUE
"binomial",0,"ri",10,0,30,60,295790,TRUE,3.26884944192446e-05,0,-6.78122091812838e-09,-67.6203195760504,-67.6203195693289,"boundary","g","g",0.204875369512882,0.204875475766168,TRUE,TRUE,TRUE,TRUE
"gaussian",0.5,"ri",30,0,31,60,303981,TRUE,0.0320099309174448,3.73979782653659,0.0104443911079954,-230.10675198014,-230.11604885419,"tmb","","",0.0305239204139316,0.0304054144990543,TRUE,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri",30,0,32,60,312172,TRUE,0.0203794979668847,10.1872944976897,0.00123987293557093,-564.679439634081,-564.680664687833,"tmb","","",0.033785011955636,0.0337685227920438,TRUE,FALSE,FALSE,FALSE
"binomial",0,"ri",30,0,33,60,320363,TRUE,0.31243317866458,0.714707593541567,0.347433996444806,-205.648748987165,-205.984703814341,"tmb","","",0.12348963233518,0.118944123056781,TRUE,FALSE,FALSE,FALSE
"gaussian",0.5,"ri",5,0.1,34,60,328554,TRUE,0.193278906385543,0.548044964905552,1.46691316524933,-38.2586439183228,-39.3325448270467,"tmb","","",0.0763677395602487,0.0785751072629595,TRUE,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri",5,0.1,35,60,336745,TRUE,1.12124293842181e-05,0,-7.84699238920439e-09,-99.3243742828768,-99.3243742750153,"boundary","g","g",0.0936145924014489,0.0936145861033284,TRUE,TRUE,TRUE,TRUE
"binomial",0,"ri",5,0.1,36,60,344936,TRUE,5.57645082078998e-05,0,-2.20145324192345e-09,-31.8314645768804,-31.8314645746735,"boundary","g","g",0.360805895563708,0.360805909561301,TRUE,TRUE,TRUE,TRUE
"gaussian",0.5,"ri",10,0.1,37,60,353127,TRUE,1.0556249037863e-05,0,-1.09460387420768e-08,-88.1486015965648,-88.1486015855975,"boundary","g","g",0.0643540371563948,0.0650073832176482,TRUE,TRUE,TRUE,TRUE
"poisson",1.09861228866811,"ri",10,0.1,38,60,361318,TRUE,3.43983765867668e-05,0,-2.03116030661477e-08,-199.784404456383,-199.784404436021,"boundary","g","g",0.0523984089120018,0.0523983914432964,TRUE,TRUE,TRUE,TRUE
"binomial",0,"ri",10,0.1,39,60,369509,TRUE,2.82648768608336e-05,0,-5.64291724458599e-09,-68.2621749116535,-68.2621749059966,"boundary","g","g",0.213872124183231,0.213872142203711,TRUE,TRUE,TRUE,TRUE
"gaussian",0.5,"ri",30,0.1,40,60,377700,TRUE,2.05601692344182e-05,0,-2.97895610401611e-08,-236.201244352967,-236.201244323121,"boundary","g","g",0.0301405445120839,0.0302415209040374,TRUE,TRUE,TRUE,TRUE
"poisson",1.09861228866811,"ri",30,0.1,41,60,385891,TRUE,0.0918165430053803,0.610968245743592,0.474638740240152,-570.2531629381,-570.711932832903,"tmb","","",0.0343655714128793,0.0337725304464555,TRUE,FALSE,FALSE,FALSE
"binomial",0,"ri",30,0.1,42,60,394082,TRUE,3.21243442834708e-05,0,-1.58890998136485e-08,-204.224271681947,-204.224271666018,"boundary","g","g",0.117807690966841,0.117807702156611,TRUE,TRUE,TRUE,TRUE
"gaussian",0.5,"ri",5,0.3,43,60,402273,TRUE,0.0852064845418021,1.4190604671397,0.0991647755061678,-35.3555727978944,-35.437966359756,"tmb","","",0.0803529206004841,0.0802005387419789,TRUE,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri",5,0.3,44,60,410464,TRUE,0.000361940191916126,0,-9.68202584772371e-09,-103.538371178922,-103.538371169216,"boundary","g","g",0.0887474452201709,0.0887474287713409,TRUE,TRUE,TRUE,TRUE
"binomial",0,"ri",5,0.3,45,60,418655,TRUE,4.06196966296938e-05,0,-4.02939548393988e-09,-32.3748065668209,-32.374806562782,"boundary","g","g",0.344276582044184,0.344276620928409,TRUE,TRUE,TRUE,TRUE
"gaussian",0.5,"ri",10,0.3,46,60,426846,TRUE,0.323593632375724,0.276308754577144,12.9150205178338,-79.6582693853886,-89.1712924111647,"tmb","","",0.0541412570480476,0.0625785969083955,TRUE,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri",10,0.3,47,60,435037,TRUE,0.278943559825325,0.338675312208953,4.8650982406939,-188.962215903037,-193.664731994419,"tmb","","",0.0561281331368187,0.0537493191382223,TRUE,FALSE,FALSE,FALSE
"binomial",0,"ri",10,0.3,48,60,443228,TRUE,4.54829758826343e-05,0,-7.50269180116447e-09,-62.8773806462221,-62.8773806387008,"boundary","g","g",0.221693211519342,0.221693204584349,TRUE,TRUE,TRUE,TRUE
"gaussian",0.5,"ri",30,0.3,49,60,451419,TRUE,0.273937367418923,0.172550183359143,24.018909769024,-238.008664971956,-256.66427302927,"tmb","","",0.0297971119336664,0.0327139360325638,TRUE,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri",30,0.3,50,60,459610,TRUE,0.208354374485388,0.224128610678975,8.37257294485312,-593.997835014725,-602.129162736691,"tmb","","",0.0326974298912636,0.031315447848028,TRUE,FALSE,FALSE,FALSE
"binomial",0,"ri",30,0.3,51,60,467801,TRUE,0.555788852138074,0.348255724013303,2.26337477907151,-195.487118902574,-197.649736293101,"tmb","","",0.130145907080543,0.120050474497774,TRUE,FALSE,FALSE,FALSE
"gaussian",0.5,"ri_ar",12,0,1,61,58252,TRUE,0.195566594024115,0.479012022191189,1.5284526320149,-198.638881468724,-199.124599365796,"tmb","","",0.0324449709574339,0.0324831723501983,TRUE,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri_ar",12,0,2,61,66443,TRUE,0.121386726364065,3.67106911824186,0.0724397559399108,-494.009794198372,-494.01763353559,"tmb","","",0.0417143597226416,0.0415380162181932,TRUE,FALSE,FALSE,FALSE
"binomial",0,"ri_ar",12,0,3,61,74634,TRUE,0.408660254808532,0.528291008464549,0.786848160770433,-161.832482913726,-162.615123774678,"tmb","","",0.13624426946811,0.130833437332544,TRUE,FALSE,FALSE,FALSE
"gaussian",0.5,"ri_ar",24,0,4,61,82825,TRUE,8.76071593327159e-06,0,-1.59525370690972e-09,-475.408254609348,-475.40825460775,"boundary","g","g",0.0274543710490846,0.0274543711854437,TRUE,TRUE,TRUE,TRUE
"poisson",1.09861228866811,"ri_ar",24,0,5,61,91016,TRUE,0.0948345172337112,1.65787163896987,0.0805227083621958,-1049.66743489956,-1049.71388984862,"tmb","","",0.0300660139778752,0.0300239125353181,TRUE,FALSE,FALSE,FALSE
"binomial",0,"ri_ar",24,0,6,61,99207,TRUE,4.21597930803415e-05,0,-1.96999963009148e-08,-318.191724247481,-318.191724227732,"boundary","g","g",0.114053696642112,0.114053695867346,TRUE,TRUE,TRUE,TRUE
"gaussian",0.5,"ri_ar",12,0.1,7,61,107398,TRUE,1.14436866246215e-05,0,-1.31444721773732e-09,-225.920892388366,-225.920892387047,"boundary","g","g",0.0394186321703866,0.0394186327267564,TRUE,TRUE,TRUE,TRUE
"poisson",1.09861228866811,"ri_ar",12,0.1,8,61,115589,TRUE,0.175936089651485,0.63840206183454,0.782070371181135,-533.180250774487,-533.461310077831,"tmb","","",0.0404013267363376,0.040351160703404,TRUE,FALSE,FALSE,FALSE
"binomial",0,"ri_ar",12,0.1,9,61,123780,TRUE,0.000125580386217834,0,-5.82690518058371e-09,-163.266319501469,-163.266319495635,"boundary","g","g",0.139256825567429,0.139256829882692,TRUE,TRUE,TRUE,TRUE
"gaussian",0.5,"ri_ar",24,0.1,10,61,131971,TRUE,5.91265307956135e-06,0,-8.98751295608236e-10,-468.152681291958,-468.15268129106,"boundary","g","g",0.0269019589984151,0.0269019579736426,TRUE,TRUE,TRUE,TRUE
"poisson",1.09861228866811,"ri_ar",24,0.1,11,61,140162,TRUE,0.325765894491795,0.25693014350314,7.74920699130678,-1004.90237484507,-1007.45324343497,"tmb","","",0.0297676161244741,0.0294677164288662,TRUE,FALSE,FALSE,FALSE
"binomial",0,"ri_ar",24,0.1,12,61,148353,TRUE,0.000104091358591231,0,-1.85730186785804e-08,-328.847900760956,-328.847900742338,"boundary","g","g",0.0941306139923585,0.0941306229827848,TRUE,TRUE,TRUE,TRUE
"gaussian",0.5,"ri_ar",12,0.3,13,61,156544,TRUE,1.53645731767957e-05,0,-6.52448761684354e-10,-234.439335398486,-234.439335397832,"boundary","g","g",0.0410089541397358,0.0410089540905133,TRUE,TRUE,TRUE,TRUE
"poisson",1.09861228866811,"ri_ar",12,0.3,14,61,164735,TRUE,0.000226001447139452,0,-3.08050402964e-08,-519.291305168071,-519.291305137322,"boundary","g","g",0.0383144879683342,0.0383144891117768,TRUE,TRUE,TRUE,TRUE
"binomial",0,"ri_ar",12,0.3,15,61,172926,TRUE,0.460739444129596,0.482322673848697,1.01689407339236,-163.712034219003,-165.313973420854,"tmb","","",0.162577697640793,0.145960628715174,TRUE,FALSE,FALSE,FALSE
"gaussian",0.5,"ri_ar",24,0.3,16,61,181117,TRUE,0.227487439901562,0.364439318490637,2.76580073206912,-472.214450786221,-473.222187121059,"tmb","","",0.0285506139213239,0.0285582423750424,TRUE,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri_ar",24,0.3,17,61,189308,TRUE,0.361124053086094,0.260462131379381,9.04632311587386,-993.268732198572,-994.641063683184,"tmb","","",0.0306073435901234,0.0298109780200609,TRUE,FALSE,FALSE,FALSE
"binomial",0,"ri_ar",24,0.3,18,61,197499,TRUE,6.35280900047356e-05,0,-1.8896230358223e-08,-322.742233098843,-322.7422330799,"boundary","g","g",0.101217253476879,0.10121725932697,TRUE,TRUE,TRUE,TRUE
"gaussian",0.5,"ri_ar",12,0.5,19,61,205690,TRUE,3.84366429348245e-05,0,-1.87378645932768e-09,-223.385361573257,-223.385361571378,"boundary","g","g",0.0353870742291944,0.0353870750076638,TRUE,TRUE,TRUE,TRUE
"poisson",1.09861228866811,"ri_ar",12,0.5,20,61,213881,TRUE,0.32367955206947,0.60174223230412,1.62997797564913,-540.873606094126,-541.073680913685,"tmb","","",0.0433390064746792,0.042991971272901,TRUE,FALSE,FALSE,FALSE
"binomial",0,"ri_ar",12,0.5,21,61,222072,TRUE,0.00209794465669957,0,-1.14269482764939e-08,-162.485614571792,-162.485614560307,"boundary","g","g",0.141472048715902,0.141471853209009,TRUE,TRUE,TRUE,TRUE
"gaussian",0.5,"ri_ar",24,0.5,22,61,230263,TRUE,0.376840615502263,0.239481018107935,11.970775467448,-444.230094066402,-445.915126179324,"tmb","","",0.0256756391478916,0.0256968043440164,TRUE,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri_ar",24,0.5,23,61,238454,TRUE,0.216894200763583,0.586704585416088,1.4534661153009,-1087.47910604009,-1087.73061211593,"tmb","","",0.0285538893835659,0.0280806531726219,TRUE,FALSE,FALSE,FALSE
"binomial",0,"ri_ar",24,0.5,24,61,246645,TRUE,0.430365971984599,0.573490137218072,1.55641866344575,-321.863972949281,-321.950755349693,"tmb","","",0.0999089588057756,0.0992941326666266,TRUE,FALSE,FALSE,FALSE
"gaussian",0.5,"ri",5,0,25,61,254836,TRUE,8.28799893957664e-06,0,-4.4240877627999e-09,-36.6383308215386,-36.6383308171202,"boundary","g","g",0.0739632255599977,0.0754884365613704,TRUE,TRUE,TRUE,TRUE
"poisson",1.09861228866811,"ri",5,0,26,61,263027,TRUE,2.08880809586214e-05,0,-1.19180754154513e-08,-93.1375656075187,-93.1375655955711,"boundary","g","g",0.0702835172391694,0.0702835010830129,TRUE,TRUE,TRUE,TRUE
"binomial",0,"ri",5,0,27,61,271218,TRUE,2.91905717937326e-05,0,-3.32828165028332e-09,-34.6112138266118,-34.6112138232753,"boundary","g","g",0.315097342147784,0.315097378675667,TRUE,TRUE,TRUE,TRUE
"gaussian",0.5,"ri",10,0,28,61,279409,TRUE,0.115905646662745,0.620028620726743,0.655304038971721,-68.9981744811149,-69.5347339165824,"tmb","","",0.0464995451226884,0.0467405567125762,TRUE,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri",10,0,29,61,287600,TRUE,1.45592660522779e-05,0,-2.12963016110734e-08,-190.872863806953,-190.872863785607,"boundary","g","g",0.0578450974133207,0.0578450857848261,TRUE,TRUE,TRUE,TRUE
"binomial",0,"ri",10,0,30,61,295791,TRUE,4.16799430752079e-05,0,-6.67681376853579e-09,-68.8980855883926,-68.8980855816997,"boundary","g","g",0.193816703664628,0.193816729901758,TRUE,TRUE,TRUE,TRUE
"gaussian",0.5,"ri",30,0,31,61,303982,TRUE,6.15943916589759e-05,0,-1.86979036698176e-08,-241.830326349533,-241.830326330802,"boundary","g","g",0.0335464325187538,0.0336588229182024,TRUE,TRUE,TRUE,TRUE
"poisson",1.09861228866811,"ri",30,0,32,61,312173,TRUE,4.59721462950234e-05,0,-6.7043174567516e-08,-578.961552826881,-578.961552759671,"boundary","g","g",0.0331707027207885,0.0331706947279798,TRUE,TRUE,TRUE,TRUE
"binomial",0,"ri",30,0,33,61,320364,TRUE,0.171445640449164,1.99054659343062,0.034820509108215,-202.960924363526,-202.995918526621,"tmb","","",0.114616385903914,0.113853556461626,TRUE,FALSE,FALSE,FALSE
"gaussian",0.5,"ri",5,0.1,34,61,328555,TRUE,1.5533738261455e-05,0,-3.00512681405962e-09,-34.3618262894748,-34.3618262864708,"boundary","g","g",0.0713558833230793,0.0728272934325465,TRUE,TRUE,TRUE,TRUE
"poisson",1.09861228866811,"ri",5,0.1,35,61,336746,TRUE,2.20955256878229e-05,0,-9.55515133682638e-09,-90.5918739711082,-90.5918739615504,"boundary","g","g",0.0794104506606031,0.0794104151704794,TRUE,TRUE,TRUE,TRUE
"binomial",0,"ri",5,0.1,36,61,344937,TRUE,2.58869577486561e-05,0,-2.42376074766071e-09,-33.4355628573735,-33.4355628549438,"boundary","g","g",0.335646863156057,0.335646888991483,TRUE,TRUE,TRUE,TRUE
"gaussian",0.5,"ri",10,0.1,37,61,353128,TRUE,0.182150160680498,0.348621856571082,3.91834918098255,-61.6282495598706,-64.8145963553206,"tmb","","",0.0444837583151991,0.0465836144105185,TRUE,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri",10,0.1,38,61,361319,TRUE,0.124126739698509,0.710629727315109,0.428585770299946,-200.526076522428,-200.940364980102,"tmb","","",0.0645991686148657,0.0620275492348708,TRUE,FALSE,FALSE,FALSE
"binomial",0,"ri",10,0.1,39,61,369510,TRUE,0.244911430401942,1.80786925369873,0.0475225483162518,-68.7909637570916,-68.8381163613844,"tmb","","",0.205299700237772,0.201848033541541,TRUE,FALSE,FALSE,FALSE
"gaussian",0.5,"ri",30,0.1,40,61,377701,TRUE,0.125050350430784,0.317445465544433,2.5707176780374,-207.212405101736,-209.44102143282,"tmb","","",0.0285585968338177,0.0289221372348535,TRUE,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri",30,0.1,41,61,385892,TRUE,0.101814864111584,0.514392272287937,0.703208489726649,-586.23316469534,-586.921268393054,"tmb","","",0.0319195400301951,0.0315341161213104,TRUE,FALSE,FALSE,FALSE
"binomial",0,"ri",30,0.1,42,61,394083,TRUE,3.95136502759903e-05,0,-1.46894194585911e-08,-197.573882274334,-197.573882259612,"boundary","g","g",0.134299367284396,0.134299384449902,TRUE,TRUE,TRUE,TRUE
"gaussian",0.5,"ri",5,0.3,43,61,402274,TRUE,0.278244230603606,0.434012074915029,3.47881129232461,-42.7764793949763,-45.5131014440458,"tmb","","",0.0809887178020436,0.0932236588026782,TRUE,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri",5,0.3,44,61,410465,TRUE,0.370538315495249,0.471019226304048,3.63482763525094,-90.8329169872435,-94.1889531754513,"tmb","","",0.10040505825163,0.0973141038204343,TRUE,FALSE,FALSE,FALSE
"binomial",0,"ri",5,0.3,45,61,418656,TRUE,6.0117563865818e-05,0,-4.01147559614401e-09,-32.8151244971434,-32.8151244931505,"boundary","g","g",0.352847147205797,0.352846929875236,TRUE,TRUE,TRUE,TRUE
"gaussian",0.5,"ri",10,0.3,46,61,426847,TRUE,0.217181033844414,0.335665830682982,4.77318903745341,-72.9841093787777,-76.6882318845013,"tmb","","",0.0493100573489642,0.0515569763051429,TRUE,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri",10,0.3,47,61,435038,TRUE,0.305319999488921,0.313341660940767,6.91142181375523,-184.462088905853,-191.019972412974,"tmb","","",0.0619231810536376,0.0574236332391407,TRUE,FALSE,FALSE,FALSE
"binomial",0,"ri",10,0.3,48,61,443229,TRUE,0.191809461295169,2.80834266653845,0.0183205448484927,-67.9584983871631,-67.9765760855144,"tmb","","",0.238581271992405,0.234935024388671,TRUE,FALSE,FALSE,FALSE
"gaussian",0.5,"ri",30,0.3,49,61,451420,TRUE,0.233985053184595,0.197505550256815,12.6816848843103,-252.85886555076,-263.152016427801,"tmb","","",0.0332807448600477,0.0353040896594187,TRUE,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri",30,0.3,50,61,459611,TRUE,0.222765638451183,0.218666985606126,9.06739560262645,-586.917844737077,-595.703418482481,"tmb","","",0.0329169247402829,0.0311629725345432,TRUE,FALSE,FALSE,FALSE
"binomial",0,"ri",30,0.3,51,61,467802,TRUE,4.20642757091637e-05,0,-2.33842172292498e-08,-203.423196508034,-203.423196484592,"boundary","g","g",0.122703983731495,0.122703992278096,TRUE,TRUE,TRUE,TRUE
"gaussian",0.5,"ri_ar",12,0,1,62,58253,TRUE,0.0273728219944317,0,0.000304291885328212,-205.621368509574,-205.62145648384,"boundary","g","g",0.034109978604758,0.0341093221086419,TRUE,TRUE,TRUE,TRUE
